family	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
f_Crocinitomicaceae	0	192.8771	381.4066	0	173.7094	922.9107	233.8101	43.8011	37.1454	16.8099	4.0461	36.311	0	501.4043	4.4812	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Crocinitomicaceae
f_Chloroflexaceae	39.5567	0	130.7533	445.7025	0	1367.7664	244.165	0	0	0	0	0	0	316.918	0	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Chloroflexales;f_Chloroflexaceae
f_Acidobacteriaceae	153.774	386.3627	109.207	758.9444	16.5998	571.4995	132.5983	48.1131	26.7032	101.9921	1.9483	0	3.208	214.0466	0.8494	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Acidobacteriales;f_Acidobacteriaceae
f_Ardenticatenaceae	0	0	578.6927	1052.0569	105.5555	569.3483	0	0	29.7696	0	0	0	0	187.017	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Ardenticatenales;f_Ardenticatenaceae
f_Emcibacteraceae	0	0	406.5398	576.8354	118.9926	539.1781	74.1716	10.4186	589.2409	0	0	0	0	183.2748	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Emcibacteraceae
f_B-17BO	15.0157	0	657.557	183.8461	89.8638	281.863	50.3573	0	357.1828	0	0	0	0	820.9011	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_AKYH767;f_B-17BO
f_2-02-FULL-58-16 A	0	0	417.0578	609.2731	36.2251	703.4116	296.6865	0	153.2474	0	0	0	0	240.6807	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_2-02-FULL-58-16 A
f_Leptospiraceae	0	0	311.4012	860.6028	65.8756	147.3697	418.1709	0	187.7663	0	0	0	0	430.008	0	d_Bacteria;p_Spirochaetota;c_Leptospirae;o_Leptospirales;f_Leptospiraceae
f_Diplorickettsiaceae	0	0	456.4029	842.7001	138.749	200.204	284.0913	0	29.3483	0	0	0	0	460.9263	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Diplorickettsiales;f_Diplorickettsiaceae
f_Zgenome-0027	0	0	978.76	158.8728	0	756.6079	0	0	35.9644	0	0	0	0	451.8676	0.7659	d_Bacteria;p_KSB1;c_UBA2214;o_UBA2214;f_Zgenome-0027
f_Dysgonomonadaceae	84.9897	1025.9851	718.1358	0	0	195.0718	146.9621	5.1127	65.1502	17.2028	0	0	19.0904	0	95.9885	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Dysgonomonadaceae
f_Beggiatoaceae	19.5575	65.4957	385.9653	228.1892	235.639	580.1731	466.4391	0	46.9496	0	0	149.9775	0	185.0588	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Beggiatoales;f_Beggiatoaceae
f_Cyanobiaceae	218.8111	0	353.1293	601.861	38.7037	347.4271	549.5197	0	67.8765	30.8284	0	3.6915	0	142.6516	1.9134	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_PCC-6307;f_Cyanobiaceae
f_Legionellaceae	16.3261	0	345.6604	299.8362	486.3469	475.9752	164.2564	0	158.3743	0	0	0	0	355.3322	52.8471	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Legionellales;f_Legionellaceae
f_JAAYKL01	0	0	971.8937	61.3504	82.5967	310.2812	236.3363	0	134.8114	0	0	0	0	545.4386	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_JAAYKL01;f_JAAYKL01
f_UBA8477	0	0	147.4961	727.8254	119.6943	556.4692	0	0	505.3663	0	2.0974	0	0	279.1896	0	d_Bacteria;p_Marinisomatota;c_UBA8477;o_UBA8477;f_UBA8477
f_UBA3637	64.1245	423.6033	252.8225	281.4162	67.4417	324.8977	131.6769	0	427.9483	40.9763	0.9863	0.9707	0	300.1527	0.2543	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_RF32;f_UBA3637
f_UBA6960	33.3805	0	842.4042	0	18.0681	640.1892	408.0336	0	233.6697	0	0	0	0	119.1663	16.5127	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Longimicrobiales;f_UBA6960
f_HGW-17	16.3261	0	61.1872	434.6264	0	771.7652	452.5599	0	20.0059	0	0	0	0	549.9626	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_HGW-17;f_HGW-17
f_S36-B12	45.3885	41.2728	495.3451	281.4162	50.1959	365.5099	256.9427	1.7818	386.3977	6.7881	0.4329	0.804	16.4639	333.503	3.5938	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Nanopelagicales;f_S36-B12
f_JACCYU01	0	293.358	527.7522	420.3586	105.3711	699.9635	215.7493	0	14.6396	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_JACCYU01;f_JACCYU01
f_SbA1	24.6686	134.5901	66.4543	146.1967	444.4411	250.896	487.0144	0	64.5021	0	0	0	16.1935	635.4162	0	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Acidobacteriales;f_SbA1
f_DTIZ01	60.9459	1108.3889	0	0	99.824	53.8433	204.3915	0	84.4594	656.8811	0	0	0	0	0	d_Bacteria;p_Armatimonadota;c_CAIYQO01;o_WVXJ01;f_DTIZ01
f_UBA6623	108.4034	1255.3552	51.2486	58.2309	249.2779	50.4211	191.4005	0	18.4078	146.4494	0	0	0	124.2157	0	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Bryobacterales;f_UBA6623
f_Competibacteraceae	28.5967	0	281.2716	377.2634	20.1196	642.0424	514.1442	0	25.5343	0	0	93.5194	10.7785	231.3913	19.7373	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Competibacterales;f_Competibacteraceae
f_SM23-39	7.5648	311.3821	375.2417	113.2009	402.1719	212.9658	406.7403	0	174.2536	0	3.9678	13.0967	0	215.286	0	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_SM23-39
f_UBA9579	0	0	337.3018	164.2529	123.5904	568.8946	659.8615	51.3342	24.7882	0	0	0	0	272.5158	0	d_Bacteria;p_Cyanobacteria;c_Vampirovibrionia;o_Gastranaerophilales;f_UBA9579
f_Unclassified_c_Verrucomicrobiae	12.0045	0	370.2452	419.2547	18.7594	673.5859	296.6457	0	307.763	0	0	1.3522	0	83.9028	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Unclassified_c_Verrucomicrobiae;f_Unclassified_c_Verrucomicrobiae
f_Nitrospiraceae	0	0	405.8014	174.6927	155.7987	820.0785	255.2007	0	235.1196	0	0	0	0	124.2157	0	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_Nitrospirales;f_Nitrospiraceae
f_Thermosynechococcaceae	0	0	532.5605	392.0468	201.5796	472.2719	250.2542	0	6.944	0	0	0	0	309.0512	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Thermosynechococcales;f_Thermosynechococcaceae
f_RAAP-2	0	0	409.0118	304.3187	28.6136	787.1184	117.1738	0	96.8381	0	0	0	0	419.6347	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_RAAP-2
f_UBA12465	8.7178	0	379.2106	26.6845	66.7127	1308.0518	87.7097	0	77.0422	0	0	0	0	190.3566	0.2573	d_Bacteria;p_Patescibacteria;c_ABY1;o_BM507;f_UBA12465
f_Obscuribacteraceae	0	0	126.4252	267.5985	51.2453	700.022	574.0908	0	98.195	0	0	0	0	308.4378	0	d_Bacteria;p_Cyanobacteria;c_Vampirovibrionia;o_Obscuribacterales;f_Obscuribacteraceae
f_Pseudopelobacteraceae	0	0	249.3748	495.8632	75.8113	490.696	310.4503	0	0	0	0	0	0	453.3234	28.0246	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Geobacterales;f_Pseudopelobacteraceae
f_UBA11606	0	357.597	264.8469	0	375.7364	0	549.5197	0	317.9045	155.8295	0	0	0	71.3258	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_UBA11606
f_Thermonemataceae	52.3578	324.2038	253.908	208.6713	48.1107	499.3099	109.22	0	198.2359	143.1541	0	0	0	247.4071	0.1949	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Thermonemataceae
f_Ozemobacteraceae	116.0437	244.3431	306.1944	608.8446	86.8547	376.5626	190.5929	0	112.0281	0	0	0	11.3192	0	2.2158	d_Bacteria;p_Riflebacteria;c_Ozemobacteria;o_Ozemobacterales;f_Ozemobacteraceae
f_JAADJA01	0	0	105.1711	896.2496	31.9726	310.4186	196.3936	0	0	0	2.2342	0	0	509.8245	1.1522	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_JAADJA01
f_CAG-239	22.5991	0	558.7903	230.5787	12.3384	459.2042	101.0526	0	260.9835	0	17.6233	7.3831	0	377.0934	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_RF32;f_CAG-239
f_Terrimicrobiaceae	13.1662	0	532.0239	282.104	0	244.2688	485.7045	0	36.4918	0	0	0	0	429.8374	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Chthoniobacterales;f_Terrimicrobiaceae
f_GLO-3	0	0	462.217	262.5954	70.2583	151.5844	457.7854	0	290.0964	0	0	0	0	300.0077	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_GLO-3
f_UBA1113	30.9633	168.9338	339.1159	0	145.91	0	1298.8546	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_UBA1113;f_UBA1113
f_Kineosporiaceae	69.428	0	62.3437	920.8887	101.1689	0	465.6755	0	288.6423	4.0129	0	0	12.7235	50.3693	2.3662	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Kineosporiaceae
f_Psychrobiaceae	0	0	908.1803	617.0099	0	124.2755	0	0	84.9369	0	0	0	0	239.3054	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Psychrobiaceae
f_Magnetaquicoccaceae	51.2131	465.6919	214.0651	0	539.4213	105.3042	380.9934	0	110.1212	0	0	4.4756	0	86.4747	0	d_Bacteria;p_Proteobacteria;c_Magnetococcia;o_Magnetococcales;f_Magnetaquicoccaceae
f_Spirulinaceae	24.6686	0	223.846	508.6868	150.9869	447.3451	82.7299	0	0	0	0	0	0	517.1225	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Spirulinaceae
f_Fen-1088	0	0	395.5863	204.8525	75.5978	730.3181	220.523	0	73.3627	111.708	0	0	0	126.0856	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Palsa-1104 A;f_Fen-1088
f_Microscillaceae	1.7228	0	280.0998	788.561	27.1733	340.9405	130.1074	0	136.088	0	0	0	6.4215	223.5234	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Microscillaceae
f_Ammonificaceae	0	0	449.802	795.0203	121.5487	344.1969	62.2183	0	0	0	0	0	0	161.5147	0	d_Bacteria;p_Firmicutes B;c_Desulfotomaculia;o_Ammonifexales;f_Ammonificaceae
f_UBA12059	0	0	155.0646	648.2546	113.3053	233.0292	255.91	0	242.4159	0	0	0	0	253.443	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Treponematales;f_UBA12059
f_Unclassified_o_Pedosphaerales	0	0	262.9278	521.3497	0	602.3599	404.125	0	32.4901	0	0	0	0	53.1067	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_Unclassified_o_Pedosphaerales
f_SZUA-336	0	1695.835	46.518	0	0	0	0	0	0	131.3762	0	0	0	0	0	d_Bacteria;p_Myxococcota A;c_UBA9160;o_SZUA-336;f_SZUA-336
f_Roseiflexaceae	125.8109	929.0547	146.2036	53.6816	205.9311	0	203.4708	7.1452	48.1165	83.0557	0	4.5271	18.0442	0	42.4502	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Chloroflexales;f_Roseiflexaceae
f_Ilumatobacteraceae	38.483	0	115.4648	409.1091	0	583.4694	197.3268	24.1711	223.5394	0	0	11.5598	0	173.8725	84.6656	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_Ilumatobacteraceae
f_Salisediminibacteriaceae	0	48.6986	761.2343	83.9399	139.3769	237.1093	315.8386	0	70.5529	0	0	0	0	188.4956	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales H;f_Salisediminibacteriaceae
f_ML635J-15	0	0	44.4657	0	135.1783	890.3251	55.356	0	113.0121	0	0	0	0	602.9933	0.4871	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_ML635J-15
f_Deinococcaceae	1447.9799	22.3294	120.6603	0	20.4838	0	0	89.0226	17.331	4.8797	0	34.3992	49.3709	0	21.6983	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Deinococcaceae
f_Unclassified_o_Flavobacteriales	87.5028	0	256.5176	199.029	57.3851	78.0287	296.6865	0	56.3063	0	2.5287	778.5661	0	0	1.722	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Unclassified_o_Flavobacteriales
f_Desulfarculaceae	36.6505	0	192.7439	614.3282	30.0151	241.6835	365.8008	0	50.7906	0	0	0	0	276.3294	0	d_Bacteria;p_Desulfobacterota;c_Desulfarculia;o_Desulfarculales;f_Desulfarculaceae
f_GCA-2712585	15.4817	0	458.7636	568.6549	25.3576	287.2264	311.5208	0	21.4546	0	0	0	0	101.0859	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_UBA3495;f_GCA-2712585
f_DTU080	30.6463	0	536.6239	307.6119	142.4442	370.2624	102.7771	0	212.3497	0	0	0	0	85.3271	0	d_Bacteria;p_Firmicutes G;c_Limnochordia;o_DTU080;f_DTU080
f_JACQBZ01	1.4257	0	414.8063	440.7722	37.364	302.3024	243.8548	0	152.1379	0	0	0	1.0748	179.9793	0.2525	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_JACQBZ01;f_JACQBZ01
f_UBA1539 B	0	0	0	439.7598	0	285.5851	0	0	99.5495	0	0	0	0	938.0771	0	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_UBA9983 A;f_UBA1539 B
f_Tepidimicrobiaceae	0	174.3444	231.4771	723.2891	0	284.6741	72.0423	4.8676	0	121.5581	3.5479	0	12.0443	93.5085	36.4046	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tepidimicrobiaceae
f_Fermentibacteraceae	7.421	0	59.9736	392.6097	12.1549	574.5767	49.7747	0	123.4085	0	0	0	0	527.1773	0	d_Bacteria;p_Fermentibacterota;c_Fermentibacteria;o_Fermentibacterales;f_Fermentibacteraceae
f_CAJQPC01	11.1131	0	0	615.7427	109.2133	262.2568	380.2614	0	169.4067	0	0	0	0	171.7661	0	d_Bacteria;p_Myxococcota A;c_UBA796;o_UBA796;f_CAJQPC01
f_Micropepsaceae	13.7509	0	289.3463	854.7962	35.1852	227.7393	144.0846	0	0	0	0	31.1882	0	93.5085	11.8429	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Micropepsales;f_Micropepsaceae
f_Gemmatimonadaceae	130.8962	580.9925	171.2575	161.6023	17.3175	133.676	250.685	0	78.3037	78.4036	0	9.7827	0	72.6979	7.1386	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Gemmatimonadales;f_Gemmatimonadaceae
f_UBA4486	0	0	186.072	264.2787	34.2032	457.6684	581.8027	0	167.5112	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_UBA4486;f_UBA4486
f_2-01-FULL-39-33	0	0	360.267	584.7869	31.2923	379.7674	96.1075	0	132.3797	0	0	0	0	103.9536	0	d_Bacteria;p_Patescibacteria;c_ABY1;o_2-01-FULL-39-33;f_2-01-FULL-39-33
f_UBA6777	0	0	310.2589	0	0	178.3286	836.3356	0	50.8598	0	0	0	0	302.1914	0	d_Bacteria;p_Myxococcota;c_UBA6777;o_UBA6777;f_UBA6777
f_Arcobacteraceae	0	0	429.1063	0	576.3876	0	193.6571	0	180.1061	0	2.13	19.3932	0	272.4954	2.197	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Arcobacteraceae
f_JADFXB01	0	0	89.9233	510.8734	54.6743	265.4137	335.8403	7.8623	46.2591	0	0	0	0	363.2579	0	d_Bacteria;p_Proteobacteria;c_Magnetococcia;o_Magnetococcales;f_JADFXB01
f_Unclassified_o_Chitinivibrionales	0	0	342.3022	64.8231	0	561.2915	426.137	0	205.4383	0	7.2716	0	15.9644	46.0926	0	d_Bacteria;p_Fibrobacterota;c_Chitinivibrionia;o_Chitinivibrionales;f_Unclassified_o_Chitinivibrionales
f_UBA6098	0	0	221.4129	440.2629	0	637.4667	168.8911	0	69.7898	0	0	0	0	130.8701	0	d_Bacteria;p_UBP14;c_UBA6098;o_UBA6098;f_UBA6098
f_Verrucomicrobiaceae	40.1376	128.7537	256.9624	0	110.488	253.0791	330.8773	0	91.6784	166.7325	2.4239	0	0	271.934	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Verrucomicrobiaceae
f_Balneolaceae	0	0	234.1168	658.323	44.0341	0	180.3214	0	37.2566	0	0	32.4515	0	456.2632	0	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Balneolales;f_Balneolaceae
f_D2-FULL-39-29	0	0	143.4962	409.5445	12.4639	605.0532	153.1204	0	52.7275	0	0	0	0	262.6902	0	d_Bacteria;p_Firestonebacteria;c_D2-FULL-39-29;o_D2-FULL-39-29;f_D2-FULL-39-29
f_Unclassified_c_Blastocatellia	0	0	112.3345	515.8753	0	801.274	46.6156	0	0	0	0	0	0	155.0453	0	d_Bacteria;p_Acidobacteriota;c_Blastocatellia;o_Unclassified_c_Blastocatellia;f_Unclassified_c_Blastocatellia
f_UBA4823	0	0	413.4188	374.244	20.4411	224.3033	175.4257	0	204.8387	0	0	0	0	183.7704	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA4823
f_UBA7960	13.6545	0	0	571.4281	0	252.8763	232.8377	45.0537	16.7705	0	1.422	0	47.9539	401.1158	6.3488	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA7960
f_Unclassified_o_Lachnospirales	4.161	0	313.8563	76.4179	74.9682	319.8165	195.3621	0	219.1197	0	35.7043	0	0	335.0793	12.0374	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Unclassified_o_Lachnospirales
f_Amphibacillaceae	74.0057	0	210.6024	338.5374	70.9292	208.2555	216.5183	0	26.3985	124.8973	9.2204	5.4438	3.9354	190.5863	105.072	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales D;f_Amphibacillaceae
f_Methylomirabilaceae	0	0	52.5856	358.4998	63.9452	258.6821	261.8581	0	162.309	0	0	0	0	424.8538	0.5761	d_Bacteria;p_Methylomirabilota;c_Methylomirabilia;o_Methylomirabilales;f_Methylomirabilaceae
f_Wenzhouxiangellaceae	21.1279	57.6362	708.7837	136.4145	27.0357	0	388.5993	0	136.1029	0	0	0	0	102.3866	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Wenzhouxiangellaceae
f_Selenomonadaceae	0	0	47.061	266.1984	35.6111	0	0	7.6169	180.78	0	15.3121	872.9214	12.1889	137.7259	0	d_Bacteria;p_Firmicutes C;c_Negativicutes;o_Selenomonadales;f_Selenomonadaceae
f_DRMV01	0	0	0	600.2698	0	746.3533	66.3297	0	27.409	0	0	0	0	125.4955	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_DRMV01
f_UBA9968	0	0	855.7555	64.8231	69.3745	0	142.0457	0	58.6967	0	0	0	0	368.741	0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UBA9968;f_UBA9968
f_21-14-0-20-44-7	0	0	843.8147	63.9186	34.2032	166.0378	140.0636	0	173.6329	0	0	0	0	136.3484	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_21-14-0-20-44-7
f_DT-91	35.7743	0	0	273.7548	58.5952	711.1183	299.937	0	99.1529	0	0	0	0	77.8616	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_DT-91
f_Egibacteraceae	65.5086	141.5919	279.6457	158.8728	255.0416	0	348.135	12.2253	35.9644	0	2.5829	8.7701	0	225.9338	15.437	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Euzebyales;f_Egibacteraceae
f_Chitinispirillaceae	2.4588	0	572.7883	193.5529	55.7472	199.3641	220.3103	0	30.6663	0	0	0.277	0	262.2952	5.3471	d_Bacteria;p_Fibrobacterota;c_Chitinivibrionia;o_Chitinivibrionales;f_Chitinispirillaceae
f_YD0425bin50	0	0	523.7852	0	86.8547	374.7836	237.1156	0	73.4864	0	0	0	0	230.8261	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_YD0425bin50
f_UBA8139	7.2065	235.9107	119.3696	259.8471	23.6074	146.3233	270.8845	0	375.5334	20.5605	0	0	0	55.5532	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_UBA8139
f_GCA-2715965	0	0	682.764	55.4133	0	239.9068	0	0	23.9302	0	0	0	0	512.2229	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_GCA-2715965
f_Palsa-1178	0	0	69.9114	238.3091	85.0139	619.0428	87.0338	0	71.9289	0	0	0	0	338.9007	0	d_Bacteria;p_Goldbacteria;c_PGYV01;o_PGYV01;f_Palsa-1178
f_Listeriaceae	0	0	3.5625	936.9882	83.5648	202.8303	85.5502	1.8689	25.7101	0	9.3139	1.0428	35.8881	113.9196	9.5273	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Listeriaceae
f_Bdellovibrionaceae	13.772	0	212.4302	149.9181	204.917	190.3591	54.7521	0	144.215	13.0973	0	2.1706	0	523.8126	0	d_Bacteria;p_Bdellovibrionota;c_Bdellovibrionia;o_Bdellovibrionales;f_Bdellovibrionaceae
f_Chlorobiaceae	6.844	0	392.7711	543.5253	43.599	0	0	117.76	0	0	1.1445	21.1607	17.8562	352.1503	5.8577	d_Bacteria;p_Bacteroidota;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae
f_Erysipelotrichaceae	22.712	0	91.2806	129.6462	0	224.5166	86.2089	248.1277	0	9.9644	43.9524	7.1837	155.7601	0	480.3471	d_Bacteria;p_Firmicutes;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae
f_Spirosomaceae	116.9949	462.3055	130.5181	98.8669	203.6417	0	162.4839	133.4053	30.3999	0	1.8484	33.9044	62.0934	58.5128	1.4777	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Spirosomaceae
f_Hydrogenothermaceae	8.9794	0	525.8555	341.4284	117.6592	369.5459	0	0	0	0	0	0	0	121.3868	0	d_Bacteria;p_Aquificota;c_Aquificae;o_Hydrogenothermales;f_Hydrogenothermaceae
f_UBA4427	69.995	405.0003	171.4948	0	29.2976	521.4867	74.1716	0	206.3647	0	0	2.2527	0	0	0	d_Bacteria;p_Myxococcota A;c_UBA9160;o_UBA9160;f_UBA4427
f_JADDFT01	1.8333	0	333.3356	319.7886	46.5369	276.9022	276.6257	0	63.5048	0	0	0	0	153.6048	0	d_Bacteria;p_KSB1;c_UBA2214;o_JACIZP01;f_JADDFT01
f_Nitrosomonadaceae	0	0	311.4509	292.5641	82.1583	67.4186	288.9975	0	35.2513	0	0	169.0357	3.4117	68.0657	149.1653	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Nitrosomonadaceae
f_AG-422-B15	0	0	142.2903	404.191	102.2439	190.8991	96.6214	0	86.507	0	0	0	19.9085	418.0379	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Pelagibacterales;f_AG-422-B15
f_Thioalkalivibrionaceae	0	0	311.2601	505.2387	0	262.4863	166.0681	0	0	0	0	0	0	215.5508	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Ectothiorhodospirales;f_Thioalkalivibrionaceae
f_Hyphomicrobiaceae	0	71.2075	0	221.568	86.1673	419.3614	307.7389	6.1482	54.818	24.824	2.2637	71.802	0	114.4996	79.7324	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae
f_Chromobacteriaceae	68.1744	113.9321	56.2543	74.2837	342.0325	69.9963	302.8403	11.0069	28.9388	0	0	116.2712	0	240.1036	25.803	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Chromobacteriaceae
f_JAGDMS01	0	0	388.8964	883.7616	23.6453	153.0467	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_HRBIN30;f_JAGDMS01
f_Magnetobacteriaceae	0	943.8593	0	0	105.0528	0	121.4261	84.2777	0	152.4903	23.5715	0	0	0	0	d_Bacteria;p_Nitrospirota;c_Thermodesulfovibrionia;o_Thermodesulfovibrionales;f_Magnetobacteriaceae
f_PIVX01	0	0	544.4818	325.0555	26.8056	91.8125	177.4643	0	88.0724	0	0	1.3724	0	164.0494	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_PIVX01;f_PIVX01
f_Nanosynbacteraceae	920.6631	59.3109	11.5628	0	0	0	14.3947	0	351.546	49.4821	0	0	0	0	7.4048	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_Nanosynbacteraceae
f_UBA8231	0	0	324.2542	72.456	0	335.457	473.3596	0	21.8694	0	0	0	0	183.6007	0	d_Bacteria;p_Latescibacterota;c_UBA2968;o_UBA8231;f_UBA8231
f_Micavibrionaceae	15.8078	73.1206	135.0504	180.8223	45.8275	320.3237	187.6652	0	263.3432	0	0	0	0	173.3982	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Micavibrionales;f_Micavibrionaceae
f_Babeliaceae	0	0	455.4481	229.9999	30.7686	547.6702	0	0	0	0	0	0	0	122.6565	0	d_Bacteria;p_Dependentiae;c_Babeliae;o_Babeliales;f_Babeliaceae
f_Phreatobacteraceae	275.8532	0	0	0	0	0	0	9.5919	0	53.8085	1.2526	938.0835	25.0593	0	73.2674	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Phreatobacteraceae
f_UBA10324	0	0	244.063	554.6298	49.4643	186.7616	33.7597	0	0	0	0	0	0	306.733	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_UBA10324
f_Pelotomaculaceae	0	0	240.2916	864.5939	0	39.4019	99.7142	4.6347	61.8064	0	0	0	0	64.7128	0	d_Bacteria;p_Firmicutes B;c_Desulfotomaculia;o_Desulfotomaculales;f_Pelotomaculaceae
f_UBA9464	0	416.2131	91.3558	238.0022	110.8564	0	136.0998	0	52.4186	114.3302	0	2.9403	0	204.1073	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_UBA9464
