order	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
o_Rubrobacterales	12.6115	0	169.8691	270.2176	82.6258	33.4252	42.2945	0	34.9542	0	0	2.929	0	301.9326	39.9049	d_Bacteria;p_Actinobacteriota;c_Rubrobacteria;o_Rubrobacterales
o_Coxiellales	0	0	198.5341	307.0321	37.8234	173.983	121.265	0	16.6271	0	0	0	0	133.8229	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Coxiellales
o_SS1-B-03-39	0	0	36.1035	615.3355	43.9027	248.6437	44.9458	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_SS1-B-03-39
o_Portnoybacterales	54.7522	149.3622	73.748	0	269.0377	0	183.62	0	0	0	0	3.0838	0	238.3326	0.808	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_Portnoybacterales
o_Unclassified_c_Gemmatimonadetes	11.4533	124.9765	84.8479	0	18.7594	53.1222	643.3726	0	0	0	2.294	8.0635	0	24.9276	0.5915	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Unclassified_c_Gemmatimonadetes
o_Parvibaculales	16.6109	0	201.0126	87.1617	93.932	149.1979	117.1636	0	144.5795	0	0.2716	0	0	162.4039	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Parvibaculales
o_Eubacteriales	0	0	390.1509	0	64.6953	244.2688	132.4649	0	14.9564	0	0	0	7.3816	85.9675	30.1292	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Eubacteriales
o_Sulfobacillales	8.5962	0	258.0374	187.9444	14.0798	198.54	86.4862	0	110.6182	0	0	0	0	104.2379	0.0362	d_Bacteria;p_Firmicutes E;c_Sulfobacillia;o_Sulfobacillales
o_UBA4975	0	0	137.4395	0	0	540.8809	85.5502	0	141.4056	0	0	0	0	55.5207	0	d_Bacteria;p_Firmicutes D;c_Proteinivoracia;o_UBA4975
o_JACPHY01	0	0	89.7814	359.1703	0	417.7319	0	0	92.3723	0	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_ABY1;o_JACPHY01
o_CACIAM-69d	21.7418	593.1088	0	0	35.6111	0	256.6507	0	0	20.6766	0	0	0	23.6601	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_CACIAM-69d
o_UBA7879	22.4484	0	0	0	36.7685	416.4783	376.421	0	93.3277	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_UBA7879
o_Desulfuribacillales	0	0	0	0	0	0	73.0915	780.2801	0	0	4.9889	4.9101	34.2385	47.4351	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Desulfuribacillales
o_UBA8366	0	0	0	839.2362	0	0	42.2154	0	47.495	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_UBA8366
o_Gloeobacterales	0	0	189.5717	366.1793	0	74.6043	23.6001	0	29.2563	0	0	26.321	0	214.4246	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Gloeobacterales
o_JABIPA01	0	0	0	0	0	68.7825	0	0	0	0	0	0	0	847.2517	0	d_Bacteria;p_Margulisbacteria;c_Marinamargulisbacteria;o_JABIPA01
o_RBC074	82.3795	224.7284	110.9603	63.039	67.4651	0	138.1361	9.7017	57.0812	117.5154	0	0	0	44.824	0	d_Bacteria;p_Acidobacteriota;c_Blastocatellia;o_RBC074
o_UBA10015	29.5374	0	24.1894	54.97	145.1388	23.7988	396.2326	0	0	0	0	0	0	240.1765	0	d_Bacteria;p_Omnitrophota;c_Koll11;o_UBA10015
o_Cardiobacteriales	0	167.9489	62.8271	0	8.7336	0	251.6045	37.2164	185.0052	6.9201	62.4529	29.1176	38.1867	46.4211	10.721	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cardiobacteriales
o_Mycoplasmatales	0	0	16.6823	0	294.4124	0	85.3897	116.1544	0	73.3	39.6912	89.8897	176.2864	0	7.9609	d_Bacteria;p_Firmicutes;c_Bacilli;o_Mycoplasmatales
o_LD1-PB3	0	0	84.2835	95.7665	51.2453	414.6125	209.8514	0	43.3578	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_LD1-PB3
o_UBA1151	0	0	0	540.6883	0	117.0431	0	0	239.3018	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_UBA1151
o_Thiohalomonadales	0	597.4487	0	0	89.6792	0	183.62	0	0	0	0	9.2513	0	0	8.0577	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiohalomonadales
o_SURF-5	0	0	0	0	0	620.8372	261.8581	0	0	0	0	0	0	0	0	d_Bacteria;p_Abyssubacteria;c_SURF-5;o_SURF-5
o_UBA6429	27.7999	227.5114	112.3345	0	91.0675	0	186.4624	0	115.5761	26.4379	0	1.5658	0	60.5055	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_UBA6429
o_NS11-12g	0	0	51.9085	0	0	459.6327	0	0	0	0	0	0	0	335.5068	0.5687	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_NS11-12g
o_GWE2-31-10	0	296.3153	48.7689	0	148.26	0	303.5653	0	0	0	2.072	0	0	39.4018	0	d_Bacteria;p_Spirochaetota;c_GWE2-31-10;o_GWE2-31-10
o_UBA1063	0	0	828.4025	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_WOR-3;c_Hydrothermia;o_UBA1063
o_Woeseiales	6.844	98.7718	146.3066	0	11.2099	0	182.1392	0	28.4536	0	0	0	0	352.2133	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Woeseiales
o_Geminicoccales	60.4884	0	240.9298	54.751	29.2976	189.6315	119.9748	0	49.5765	0	0	38.9526	0	38.9308	1.0345	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Geminicoccales
o_GCA-2863065	0	0	289.1158	458.2178	0	0	0	0	0	0	0	0	0	65.5815	7.313	d_Bacteria;p_Myxococcota;c_UBA9042;o_GCA-2863065
o_CADDZG01	0	0	80.708	169.8717	0	280.6113	147.6419	0	41.7574	0	0	0	0	93.1519	2.4069	d_Bacteria;p_Actinobacteriota;c_UBA4738;o_CADDZG01
o_B26-G9	0	0	563.735	116.4618	0	0	127.6003	0	0	0	0	0	0	0	0	d_Bacteria;p_Omnitrophota;c_Koll11;o_B26-G9
o_Elainellales	12.6115	68.8073	0	0	123.9387	434.2839	126.8835	17.8228	17.4771	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Elainellales
o_DSWW01	32.7236	428.4909	17.6307	20.0328	21.4394	0	65.8462	3.083	36.279	118.2578	0	49.4877	0	0	0.5795	d_Bacteria;p_Desulfobacterota;c_DSWW01;o_DSWW01
o_GCA-2747355	0	0	0	706.7568	21.0106	33.9982	0	0	0	0	0	0	0	27.919	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_GCA-2747355
o_UBA12225	0	0	0	0	28.9516	468.4795	59.2789	0	0	0	0	0	0	230.8261	0	d_Bacteria;p_Chloroflexota;c_UBA2235;o_UBA12225
o_TANB77	0	0	273.6352	0	66.5493	0	0	324.0699	0	0	27.7541	0.866	36.1214	16.7323	27.537	d_Bacteria;p_Firmicutes A;c_Clostridia;o_TANB77
o_SM23-28-2	14.0303	153.0962	0	0	22.9803	451.8751	95.2965	0	0	0	0	0	0	30.5364	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_SM23-28-2
o_UBA828	27.8862	0	150.2444	0	228.3757	73.9092	280.5622	0	0	0	3.1917	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_UBA828
o_Unclassified_p_Fibrobacterota	0	113.9321	281.2716	63.9186	136.813	0	140.0636	19.6741	0	0	4.7801	0	0	0	0	d_Bacteria;p_Fibrobacterota;c_Unclassified_p_Fibrobacterota;o_Unclassified_p_Fibrobacterota
o_SHVP01	80.6529	440.037	72.4232	0	0	0	90.1607	12.6645	37.2566	25.5672	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_SHVP01
o_Entotheonellales	0	0	210.9799	0	113.1338	159.2293	173.7328	0	47.8604	0	0	0	0	34.9403	0	d_Bacteria;p_Tectomicrobia;c_Entotheonellia;o_Entotheonellales
o_Carboxydocellales	14.163	0	267.0749	260.1103	0	37.5375	0	0	98.1364	0	0	0	0	61.6507	0	d_Bacteria;p_Firmicutes B;c_GCA-003054495;o_Carboxydocellales
o_UMGS1883	0	0	176.1361	133.4223	0	57.764	0	0	124.4369	0	0	0	0	237.1757	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_UMGS1883
o_Enterobacterales A	0	0	103.0796	234.247	10.4456	101.4152	213.8756	0	0	0	0	0	0	55.5207	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales A
o_LBFQ01	8.7689	0	0	590.4978	0	0	105.2926	0	12.152	0	0	0	0	0	0	d_Bacteria;p_WOR-3;c_Hydrothermia;o_LBFQ01
o_SpSt-956	0	0	0	0	241.1049	97.5359	370.2502	0	0	0	4.212	0	0	0	0	d_Bacteria;p_Eremiobacterota;c_SpSt-956;o_SpSt-956
o_JABWCM01	0	0	290.7374	66.0697	17.6772	28.6043	72.3887	0	0	0	0	0	0	234.8951	0	d_Bacteria;p_Myxococcota;c_UBA9042;o_JABWCM01
o_DTJE01	25.8771	0	34.855	0	211.9221	34.2922	347.1317	6.095	0	24.6094	0	22.6807	0	0	0.3128	d_Bacteria;p_Myxococcota;c_UBA9042;o_DTJE01
o_UBA5070	2.8542	0	103.8005	187.8345	23.3748	158.8601	90.9345	0	41.5317	0	0	0.1608	0	83.8634	0	d_Bacteria;p_Fibrobacterota;c_Fibrobacteria;o_UBA5070
o_Desulfitobacteriales	0	0	109.9516	71.9502	115.5031	216.3523	0	12.685	0	0	45.0187	0	14.1166	88.8331	6.6238	d_Bacteria;p_Firmicutes B;c_Desulfitobacteriia;o_Desulfitobacteriales
o_Hydrogenedentiales	34.2724	56.0535	220.1701	0	56.1351	57.764	36.5457	0	171.5387	9.7705	0	0	0	23.7176	0	d_Bacteria;p_Hydrogenedentota;c_Hydrogenedentia;o_Hydrogenedentiales
o_UBA6624	0	0	0	452.0557	48.3796	0	99.0582	0	0	0	0	0	0	64.2871	0	d_Bacteria;p_UBP7;c_UBA6624;o_UBA6624
o_Solirubrobacterales	2.6042	140.2408	0	0	0	118.9938	0	0	124.4369	0	0	28.7486	0	239.3942	6.6729	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales
o_Aminicenantales	0	0	0	525.407	0	0	90.1607	0	37.2566	0	7.104	0	0	0	0.3053	d_Bacteria;p_Acidobacteriota;c_Aminicenantia;o_Aminicenantales
o_SZUA-21	24.5785	44.6996	88.2823	0	107.3533	0	357.1878	0	0	0	0	0.9229	0	35.6629	0.2418	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_SZUA-21
o_UBA4473	0	0	401.9907	0	0	96.8006	157.9389	0	0	0	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_Gracilibacteria;o_UBA4473
o_UBA6099	0	0	47.805	217.2726	0	305.7153	59.5132	0	24.5923	0	0	0	0	0	0	d_Bacteria;p_UBP15;c_UBA6099;o_UBA6099
o_UBA1381	0	0	0	60.3623	10.7668	313.0936	262.6193	0	0	0	2.0974	0	0	0	1.6225	d_Bacteria;p_Firmicutes A;c_Clostridia;o_UBA1381
o_UCB3	0	0	338.8595	29.6174	0	51.2904	0	0	40.2275	0	0	0	0	189.5361	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_UCB3
o_Unclassified_p_Firmicutes A	36.3216	0	0	0	0	0	30.2974	247.6694	0	49.3044	114.4954	3.1598	85.0745	0	78.5377	d_Bacteria;p_Firmicutes A;c_Unclassified_p_Firmicutes A;o_Unclassified_p_Firmicutes A
o_2-02-FULL-39-32	0	0	0	170.3615	0	344.1969	0	0	0	0	4.2468	0	0	121.136	0	d_Bacteria;p_Elusimicrobiota;c_Elusimicrobia;o_2-02-FULL-39-32
o_Tumebacillales	0	0	0	0	0	568.8946	59.9874	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Tumebacillales
o_LZORAL124-64-63	0	0	159.1405	0	0	0	0	0	0	0	0	0	0	450.0096	0	d_Bacteria;p_Krumholzibacteriota;c_Krumholzibacteria;o_LZORAL124-64-63
o_Halobacteroidales	8.1188	0	0	0	0	382.6167	0	180.5462	0	0	33.9166	0.9145	0	0	0	d_Bacteria;p_Firmicutes F;c_Halanaerobiia;o_Halobacteroidales
o_UBA4248	5.2572	0	0	0	153.9146	411.9016	0	0	0	0	0	0.5881	0	34.0871	0.1541	d_Bacteria;p_Myxococcota;c_Bradymonadia;o_UBA4248
o_RFP12	0	0	27.8359	0	0	260.1705	259.8994	0	7.1598	0	0	36.6226	0	11.2447	2.6501	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_RFP12
o_Immundisolibacterales	74.5519	271.1667	0	0	67.8385	0	0	65.6047	45.9177	78.7773	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Immundisolibacterales
o_Moranbacterales	0	0	281.2716	0	24.9278	161.3475	70.0318	41.1339	0	0	20.8209	0	0	0	0	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_Moranbacterales
o_Unclassified_c_Saccharimonadia	0	0	197.0619	0	14.977	24.235	61.3313	0	139.3896	0	0	0	0	159.212	0	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Unclassified_c_Saccharimonadia
o_Syntrophomonadales	23.8813	0	128.6668	0	156.4617	0	160.1791	11.2498	0	0	0	11.9601	34.3019	51.9768	14.8184	d_Bacteria;p_Firmicutes B;c_Syntrophomonadia;o_Syntrophomonadales
o_B64-G9	0	0	0	0	0	275.8134	199.4283	0	20.6021	0	0	0	0	97.0692	0	d_Bacteria;p_Myxococcota;c_B64-G9;o_B64-G9
o_Monoglobales	0	0	0	524.0781	0	50.4211	0	0	0	0	0	0	0	0	4.7927	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Monoglobales
o_Miltoncostaeales	0	0	0	412.2748	73.537	0	0	0	31.1092	0	0	0	0	48.8582	0	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Miltoncostaeales
o_Thermotomaculales	39.5567	0	53.2805	0	291.5563	0	132.6594	0	0	0	0	0	0	43.0469	0.5837	d_Bacteria;p_Acidobacteriota;c_Holophagae;o_Thermotomaculales
o_UBA7937	18.7853	0	0	57.5	0	149.3646	251.9973	0	0	0	0	0	0	81.771	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_UBA7937
o_Eremiobacterales	0	0	0	512.7796	0	0	0	0	0	0	0	3.3272	0	0	40.9718	d_Bacteria;p_Eremiobacterota;c_Eremiobacteria;o_Eremiobacterales
o_UBA727	0	0	0	82.0447	0	142.0821	89.8916	0	0	0	0	0	0	233.3525	0	d_Bacteria;p_Myxococcota;c_UBA727;o_UBA727
o_JAFGXH01	0	0	0	454.2973	0	0	62.2183	0	25.7101	0	0	0	0	0	0	d_Bacteria;p_UBP6;c_UBA1177;o_JAFGXH01
o_UBA2200	4.6381	0	66.4543	151.0164	0	0	145.5977	0	34.186	0	0	138.7577	0	0	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_UBA2200
o_SG8-24	0	0	122.4158	0	14.886	240.8781	0	0	0	0	0	0	0	158.2451	0	d_Bacteria;p_Patescibacteria;c_ABY1;o_SG8-24
o_SHVW01	0	0	16.2127	184.2157	0	143.5582	80.7337	0	83.4028	0	0	0	0	26.1974	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_SHVW01
o_Desulfatiglandales	0	0	0	46.9027	25.0979	81.2244	108.6389	0	0	0	0	0	0	266.8024	0	d_Bacteria;p_Desulfobacterota;c_DSM-4660;o_Desulfatiglandales
o_CR04bin15	0	0	0	0	0	0	0	4.0289	0	0	318.6847	11.5273	189.0233	0	0.389	d_Bacteria;p_KSB1;c_UBA2214;o_CR04bin15
o_Unclassified_c_Kiritimatiellae	39.5567	215.8185	53.2805	0	32.3951	52.4202	0	18.6341	109.6361	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_Unclassified_c_Kiritimatiellae
o_Bin61	45.1678	345.0056	24.3354	0	59.1847	0	0	0	12.5188	25.773	0	0	6.8098	0	0	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Bin61
o_Cloacimonadales	0	0	168.7629	63.9186	0	166.0378	70.0318	0	0	0	0	0	0	45.4495	1.8489	d_Bacteria;p_Cloacimonadota;c_Cloacimonadia;o_Cloacimonadales
o_Jiangellales	360.8133	0	10.3462	0	0	0	0	43.3035	0	0	1.7905	13.5035	0	0	80.5932	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Jiangellales
o_S15B-MN24	4.7864	0	116.047	102.5559	15.6795	164.9168	0	0	99.4965	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Sericytochromatia;o_S15B-MN24
o_Nautiliales	0	0	364.8046	0	34.1239	27.6088	69.8693	0	0	0	0	3.5202	0	0	0.3074	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Nautiliales
o_B48-G9	42.5966	139.4425	137.7003	0	41.8617	0	28.5709	0	59.0308	24.3058	0	0	6.4221	18.542	0.5029	d_Bacteria;p_Ratteibacteria;c_UBA8468;o_B48-G9
o_ML615J-28	0	0	45.6403	128.8359	83.2494	148.7422	0	7.981	19.4433	0	0	0	0	61.0727	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_ML615J-28
o_DTU022	56.3558	102.4912	50.6053	0	12.8561	0	78.9694	0	0	35.7299	0	0	0	153.7495	0	d_Bacteria;p_Firmicutes D;c_Dethiobacteria;o_DTU022
o_4484-113	0	0	0	347.4226	0	0	0	0	139.8168	0	0	0	0	0	0	d_Bacteria;p_4484-113;c_4484-113;o_4484-113
o_Cryosericales	77.4083	337.8675	0	0	0	0	51.9201	0	0	0	0	0	0	0	0	d_Bacteria;p_Caldisericota;c_Caldisericia;o_Cryosericales
o_GWC2-55-46	0	0	166.4405	0	0	0	0	0	28.5406	0	0	2.3199	0	268.9441	0	d_Bacteria;p_Desulfobacterota;c_GWC2-55-46;o_GWC2-55-46
o_UBA7540	0	0	82.4169	70.2342	0	182.4436	128.2525	0	0	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_UBA7540
o_UBA995	17.071	279.4152	0	0	27.9608	0	114.5007	0	23.6572	0	0	0	0	0	0	d_Bacteria;p_Firmicutes E;c_DTU015;o_UBA995
o_JAAYUB01	0	0	36.4298	124.1792	22.1497	215.049	45.3519	0	18.7405	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_UBA6911;o_JAAYUB01
o_JACQRZ01	0	0	28.8656	32.7983	0	28.3995	215.6111	0	14.8493	0	0	0	0	139.928	0	d_Bacteria;p_Patescibacteria;c_ABY1;o_JACQRZ01
o_Unclassified_p_Acidobacteriota	12.9386	0	0	0	0	68.5843	0	0	376.5382	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Unclassified_p_Acidobacteriota;o_Unclassified_p_Acidobacteriota
o_Unclassified_c_Acidobacteriae	0	0	43.0416	293.434	0	0	91.81	0	0	0	0	17.5125	0	0	0.2781	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Unclassified_c_Acidobacteriae
o_MWCZ01	0	0	59.5797	312.3294	36.2251	0	34.2201	0	0	0	0	2.4913	0	0	0	d_Bacteria;p_Latescibacterota;c_MWCZ01;o_MWCZ01
o_Nitriliruptorales	0	0	54.2362	123.2511	0	133.4011	101.2792	0	13.9503	0	0	0	0	0	11.1736	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Nitriliruptorales
o_JACPQY01	0	0	0	25.639	0	44.4007	0	0	0	0	0	0	0	364.6133	0	d_Bacteria;p_JACPQY01;c_JACPQY01;o_JACPQY01
o_Thermacetogeniales	0	0	0	60.5396	0	0	198.9891	0	0	0	0	0	0	172.1874	0	d_Bacteria;p_Firmicutes B;c_Moorellia;o_Thermacetogeniales
o_Reyranellales	125.006	0	0	0	0	0	70.0318	0	86.8165	59.5776	0	36.0055	2.7404	0	41.6805	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Reyranellales
o_Unclassified_c_Acidimicrobiia	0	0	0	274.8499	36.7685	0	0	0	0	0	0	0	0	97.7164	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Unclassified_c_Acidimicrobiia
o_UBA1144	0	0	0	0	0	408.5624	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota D;c_UBA1144;o_UBA1144
o_FACHB-261	8.4234	45.9576	45.3834	77.3499	13.7968	22.3253	141.2461	0	11.6733	16.0215	0	0	0	18.3333	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_FACHB-261
o_JAAZAB01	0	0	0	0	0	399.308	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_JAAZAB01
o_JACPZX01	49.6097	135.3337	0	0	0	0	83.187	0	17.1874	110.7422	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Mor1;o_JACPZX01
o_SLRQ01	0	0	0	0	0	0	392.7871	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_SLRQ01
o_UBA2466	0	0	297.4101	56.3217	0	0	0	0	38.2491	0	0	0	0	0	0	d_Bacteria;p_Bdellovibrionota;c_FAC87;o_UBA2466
o_SBBL01	51.9038	141.5919	0	0	0	0	0	0	71.9289	123.4025	0	2.9234	0	0	0	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_SBBL01
o_Gaiellales	9.0414	0	0	0	0	53.1222	0	4.8676	0	0	0	14.2637	1.9473	261.7403	44.2988	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Gaiellales
o_AABM5-125-24	0	0	0	0	312.9233	0	0	0	0	22.7113	0	0	0	51.9768	0	d_Bacteria;p_AABM5-125-24;c_AABM5-125-24;o_AABM5-125-24
o_O2-12-FULL-43-9	0	0	0	78.0823	41.7824	0	0	0	212.1084	0	0	0	0	55.5207	0	d_Bacteria;p_Bdellovibrionota E;c_O2-12-FULL-43-9;o_O2-12-FULL-43-9
o_Acetivibrionales	0	109.3544	0	0	131.316	0	0	24.5927	0	57.1838	1.4938	0	49.1926	0	13.0662	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Acetivibrionales
o_Thiomicrospirales	0	0	0	153.1197	0	0	167.7642	0	0	0	7.0553	0	0	54.4381	1.3002	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiomicrospirales
o_CG2-30-66-41	0	0	0	60.5396	0	314.521	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Armatimonadota;c_Abditibacteria;o_CG2-30-66-41
o_JABDJQ01	25.5095	0	68.7198	0	0	0	85.5502	0	0	194.0785	0	0	0	0	0	d_Bacteria;p_JABDJQ01;c_JABDJQ01;o_JABDJQ01
o_Dehalobacteriales	0	0	0	0	0	0	0	342.3512	0	0	1.8484	1.8192	24.3486	0	0.4766	d_Bacteria;p_Firmicutes B;c_Dehalobacteriia;o_Dehalobacteriales
o_Unclassified_p_Patescibacteria	64.6555	0	0	0	0	0	0	0	301.0222	0	0	0	0	0	2.7442	d_Bacteria;p_Patescibacteria;c_Unclassified_p_Patescibacteria;o_Unclassified_p_Patescibacteria
o_Chthonomonadales	0	0	0	0	108.1426	0	110.7121	0	0	0	0	0	0	143.7005	1.3948	d_Bacteria;p_Armatimonadota;c_Chthonomonadetes;o_Chthonomonadales
o_Unclassified_c_Desulfobacteria	0	0	0	0	43.513	316.8474	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Unclassified_c_Desulfobacteria
o_Turneriellales	0	241.3339	0	0	36.2251	0	0	0	30.6495	42.0663	0	0	0	0	0	d_Bacteria;p_Spirochaetota;c_Leptospirae;o_Turneriellales
o_UTPRO1	14.6244	0	236.3781	44.7638	11.9767	38.7602	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UTPRO1
o_Syntrophales	0	0	53.9941	0	0	0	67.218	0	0	0	0	0	0	218.1169	3.4481	d_Bacteria;p_Desulfobacterota;c_Syntrophia;o_Syntrophales
o_J063	0	0	48.7296	66.4424	11.8512	76.7083	84.9298	0	30.0814	0	0	0	0	23.622	0	d_Bacteria;p_Tectomicrobia;c_Entotheonellia;o_J063
o_Borreliales	0	0	0	340.723	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Borreliales
o_UBA9980	0	0	0	238.3091	85.0139	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Wallbacteria;c_UBA9980;o_UBA9980
o_DRWM01	0	0	36.4298	0	0	286.732	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_DRWM01
o_MSB-5A5	10.6391	0	0	0	136.1159	28.1976	0	0	53.4064	70.8249	0	0	0	23.1555	0	d_Bacteria;p_Zixibacteria;c_MSB-5A5;o_MSB-5A5
o_UBA890	0	0	0	0	0	46.3011	0	0	121.0476	0	0	0	0	152.0877	0	d_Bacteria;p_Acidobacteriota;c_UBA890;o_UBA890
o_Exiguobacterales	0	0	0	0	6.7589	0	0	14.146	0	0	284.8579	1.9041	6.2214	0	5.258	d_Bacteria;p_Firmicutes;c_Bacilli;o_Exiguobacterales
o_UBA5177	0	0	240.4508	0	0	23.6568	29.9341	0	0	0	0	0	0	19.4267	5.0646	d_Bacteria;p_Chloroflexota;c_UBA5177;o_UBA5177
o_Thermomicrobiales	0	0	0	224.3672	0	48.5689	0	0	0	0	0	1.3632	0	0	43.2158	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Thermomicrobiales
o_VBWC01	0	0	72.5971	115.4831	0	85.7098	18.0754	0	7.4692	0	0	0	0	11.7307	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_VBWC01
o_Acidithiobacillales	0	0	0	0	32.5385	0	233.1811	0	0	0	1.1369	41.8659	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Acidithiobacillales
o_CSP1-3	0	0	0	0	0	0	0	0	0	0	0	1.4127	0	297.3976	7.9577	d_Bacteria;p_CSP1-3;c_CSP1-3;o_CSP1-3
o_UBA101185	105.8887	0	0	0	0	0	0	0	88.045	100.7011	0	0	0	0	4.8715	d_Bacteria;p_Patescibacteria;c_WWE3;o_UBA101185
o_JACRHL01	0	0	0	51.0873	0	44.2356	55.9734	0	0	0	0	0	0	145.3032	0	d_Bacteria;p_Nitrospirota;c_JACRHL01;o_JACRHL01
o_Deferribacterales	0	0	0	0	46.6408	0	0	0	0	0	0	0	0	247.9062	0.5603	d_Bacteria;p_Deferribacterota;c_Deferribacteres;o_Deferribacterales
o_FW602-bin16	0	0	25.5701	232.4312	0	0	31.8326	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_FW602-bin16
o_Unclassified_c_UBA9042	14.7849	159.9504	26.5525	0	0	0	32.6314	0	20.3138	28.0008	0	0.5551	3.7151	0	0	d_Bacteria;p_Myxococcota;c_UBA9042;o_Unclassified_c_UBA9042
