family	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
f_Acidobacteriaceae	109.9282	160.685	45.585	304.6974	10.1878	228.3919	53.7152	43.6939	12.6679	84.3603	1.7934	0	2.8617	107.248	0.7907	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Acidobacteriales;f_Acidobacteriaceae
f_Unclassified_o_Flavobacteriales	62.553	0	107.0752	79.9052	35.2189	31.1831	120.1868	0	26.7115	0	2.3277	685.1389	0	0	1.6029	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Unclassified_o_Flavobacteriales
f_Desulfomicrobiaceae	0	0	22.8441	49.9301	0	420.3596	251.9563	0	266.5984	0	0	8.6418	0	126.3503	0	d_Bacteria;p_Desulfobacterota I;c_Desulfovibrionia;o_Desulfovibrionales;f_Desulfomicrobiaceae
f_Legionellaceae	11.671	0	144.285	120.3768	298.485	190.2169	66.5398	0	75.1323	0	0	0	0	178.0391	49.1919	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Legionellales;f_Legionellaceae
f_B-17BO	10.7342	0	274.4765	73.8097	55.152	112.6427	20.3996	0	169.4465	0	0	0	0	411.3122	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_AKYH767;f_B-17BO
f_Desertifilaceae	7.6055	0	208.1355	117.6669	0	265.1512	236.8443	0	290.5817	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Desertifilaceae
f_Beggiatoaceae	13.981	27.2391	161.1091	91.6123	144.6184	231.8582	188.953	0	22.2728	0	0	131.9803	0	92.7237	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Beggiatoales;f_Beggiatoaceae
f_Selenomonadaceae	0	0	19.6441	106.8721	21.8556	0	0	6.9173	85.7615	0	14.0949	768.1716	10.8732	69.0075	0	d_Bacteria;p_Firmicutes C;c_Negativicutes;o_Selenomonadales;f_Selenomonadaceae
f_Emcibacteraceae	0	0	169.6972	231.5852	73.0292	215.4751	30.0467	9.4616	279.5341	0	0	0	0	91.8298	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Emcibacteraceae
f_Erysipelotrichaceae	16.2361	0	38.1022	52.0497	0	89.7249	34.923	225.3375	0	8.2418	40.4586	6.3216	138.9469	0	447.1239	d_Bacteria;p_Firmicutes;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae
f_SbA1	17.6348	55.9749	27.7392	58.6944	272.7662	100.2671	197.288	0	30.5996	0	0	0	14.4456	318.3751	0	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Acidobacteriales;f_SbA1
f_UBA6623	77.4942	522.0917	21.3921	23.3783	152.989	20.1501	77.5357	0	8.7326	121.132	0	0	0	62.2382	0	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Bryobacterales;f_UBA6623
f_Dysgonomonadaceae	60.7565	426.6986	299.7632	0	0	77.9577	59.5339	4.6431	30.9071	14.2289	0	0	17.0297	0	89.3495	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Dysgonomonadaceae
f_Chloroflexaceae	28.2778	0	54.5788	178.9385	0	546.6089	98.9105	0	0	0	0	0	0	158.7916	0	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Chloroflexales;f_Chloroflexaceae
f_Cyanobiaceae	156.4213	0	147.4027	241.6323	23.7536	138.8444	222.6087	0	32.2004	25.4989	0	3.2486	0	71.4756	1.7811	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_PCC-6307;f_Cyanobiaceae
f_Ardenticatenaceae	0	0	241.5571	422.3749	64.7824	227.5321	0	0	14.1226	0	0	0	0	93.7048	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Ardenticatenales;f_Ardenticatenaceae
f_UBA3637	45.8406	176.173	105.5328	112.9817	41.3909	129.8409	53.3419	0	203.0174	33.8925	0.9079	0.8542	0	150.3914	0.2367	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_RF32;f_UBA3637
f_Diplorickettsiaceae	0	0	190.511	338.3233	85.1542	80.0087	115.0845	0	13.9228	0	0	0	0	230.947	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Diplorickettsiales;f_Diplorickettsiaceae
f_Leptospiraceae	0	0	129.9846	345.5108	40.4297	58.8942	169.3997	0	89.0758	0	0	0	0	215.4554	0	d_Bacteria;p_Spirochaetota;c_Leptospirae;o_Leptospirales;f_Leptospiraceae
f_SM23-39	5.4078	129.5012	156.6328	45.4474	246.8244	85.1088	164.7692	0	82.6654	0	3.6524	11.5251	0	107.869	0	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_SM23-39
f_JAAYKL01	0	0	405.6864	24.6307	50.6919	123.9996	95.7391	0	63.9541	0	0	0	0	273.2918	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_JAAYKL01;f_JAAYKL01
f_2-02-FULL-58-16 A	0	0	174.0877	244.6081	22.2324	281.1087	120.1868	0	72.7001	0	0	0	0	120.593	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_2-02-FULL-58-16 A
f_UBA8477	0	0	61.5676	292.2039	73.4598	222.3852	0	0	239.7443	0	1.9307	0	0	139.8879	0	d_Bacteria;p_Marinisomatota;c_UBA8477;o_UBA8477;f_UBA8477
f_UBA11606	0	148.7216	110.552	0	230.6002	0	222.6087	0	150.813	128.8905	0	0	0	35.7378	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_UBA11606
f_S36-B12	32.4468	17.165	206.7662	112.9817	30.8067	146.071	104.0867	1.6181	183.3059	5.6146	0.3985	0.7076	14.6867	167.1016	3.3452	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Nanopelagicales;f_S36-B12
f_Unclassified_o_Xanthomonadales	139.2676	0	0	0	0	30.6801	0	16.7544	0	22.7845	0.4075	471.4032	53.687	0	289.4064	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Unclassified_o_Xanthomonadales
f_Zgenome-0027	0	0	408.5526	63.7835	0	302.3679	0	0	17.0614	0	0	0	0	226.4081	0.7129	d_Bacteria;p_KSB1;c_UBA2214;o_UBA2214;f_Zgenome-0027
f_Competibacteraceae	20.4429	0	117.408	151.4619	12.3479	256.5834	208.2782	0	12.1134	0	0	82.2972	9.615	115.9385	18.3722	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Competibacterales;f_Competibacteraceae
f_UBA6960	23.8627	0	351.6351	0	11.0889	255.8428	165.2932	0	110.8522	0	0	0	0	59.7082	15.3706	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Longimicrobiales;f_UBA6960
f_HGW-17	11.671	0	25.5407	174.4918	0	308.4253	183.3306	0	9.4908	0	0	0	0	275.5586	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_HGW-17;f_HGW-17
f_UBA9579	0	0	140.796	65.9435	75.8509	227.3508	267.3078	46.6192	11.7595	0	0	0	0	136.5439	0	d_Bacteria;p_Cyanobacteria;c_Vampirovibrionia;o_Gastranaerophilales;f_UBA9579
f_Thermonemataceae	37.429	134.8336	105.9859	83.7764	29.5269	199.5423	44.2447	0	94.0425	118.4064	0	0	0	123.9632	0.1814	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Thermonemataceae
f_Thermosynechococcaceae	0	0	222.3006	157.3971	123.7151	188.7369	101.3772	0	3.2942	0	0	0	0	154.85	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Thermosynechococcales;f_Thermosynechococcaceae
f_JACCYU01	0	122.0051	220.2936	168.7636	64.6692	279.7307	87.3994	0	6.945	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_JACCYU01;f_JACCYU01
f_Magnetaquicoccaceae	36.6106	193.6774	89.3547	0	331.0583	42.0834	154.3392	0	52.2412	0	0	3.9385	0	43.3281	0	d_Bacteria;p_Proteobacteria;c_Magnetococcia;o_Magnetococcales;f_Magnetaquicoccaceae
f_Nitrospiraceae	0	0	169.389	70.1348	95.6181	327.733	103.381	0	111.54	0	0	0	0	62.2382	0	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_Nitrospirales;f_Nitrospiraceae
f_RAAP-2	0	0	170.7291	122.1764	17.561	314.561	47.4668	0	45.9397	0	0	0	0	210.2579	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_RAAP-2
f_Roseiflexaceae	89.9383	386.386	61.0281	21.5518	126.3858	0	82.4254	6.4889	22.8263	68.6975	0	3.9838	16.0965	0	39.5141	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Chloroflexales;f_Roseiflexaceae
f_Pseudopelobacteraceae	0	0	104.0937	199.0768	46.5276	196.0999	125.7625	0	0	0	0	0	0	227.1375	26.0863	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Geobacterales;f_Pseudopelobacteraceae
f_Unclassified_c_Verrucomicrobiae	8.5816	0	154.5472	168.3204	11.5132	269.1893	120.1703	0	146.0019	0	0	1.19	0	42.0395	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Unclassified_c_Verrucomicrobiae;f_Unclassified_c_Verrucomicrobiae
f_CAG-239	16.1554	0	233.2494	92.5717	7.5724	183.5146	40.9361	0	123.8098	0	16.2224	6.4971	0	188.9425	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_RF32;f_CAG-239
f_Nanosynbacteraceae	658.1533	24.6669	4.8265	0	0	0	5.8312	0	166.7724	40.9279	0	0	0	0	6.8926	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_Nanosynbacteraceae
f_UBA12465	6.2321	0	158.2895	10.7131	40.9435	522.7448	35.5309	0	36.5486	0	0	0	0	95.3781	0.2395	d_Bacteria;p_Patescibacteria;c_ABY1;o_BM507;f_UBA12465
f_Obscuribacteraceae	0	0	52.7722	107.4342	31.4507	279.7541	232.5624	0	46.5834	0	0	0	0	154.5427	0	d_Bacteria;p_Cyanobacteria;c_Vampirovibrionia;o_Obscuribacterales;f_Obscuribacteraceae
f_Ozemobacteraceae	82.956	101.6202	127.8112	244.4361	53.3052	150.488	77.2086	0	53.1458	0	0	0	10.0974	0	2.0625	d_Bacteria;p_Riflebacteria;c_Ozemobacteria;o_Ozemobacterales;f_Ozemobacteraceae
f_JAADJA01	0	0	43.9004	359.8221	19.6225	124.0545	79.5584	0	0	0	2.0566	0	0	255.4474	1.0725	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_JAADJA01
f_Spirulinaceae	17.6348	0	93.4375	204.2252	92.665	178.7753	33.5136	0	0	0	0	0	0	259.1041	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Spirulinaceae
f_GLO-3	0	0	192.9379	105.4256	43.1195	60.5786	185.4474	0	137.6209	0	0	0	0	150.3188	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_GLO-3
f_Kineosporiaceae	49.6319	0	26.0234	369.7141	62.0902	0	188.6437	0	136.9311	3.3192	0	0	11.3501	25.2375	2.2025	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Kineosporiaceae
f_Terrimicrobiaceae	9.4121	0	222.0766	113.2578	0	97.6186	196.7574	0	17.3116	0	0	0	0	215.3699	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Chthoniobacterales;f_Terrimicrobiaceae
f_Fen-1088	0	0	165.125	82.2432	46.3966	291.8615	89.3332	0	34.803	92.3965	0	0	0	63.1752	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Palsa-1104 A;f_Fen-1088
f_Ilumatobacteraceae	27.5103	0	48.1971	164.2472	0	233.1755	79.9365	21.951	106.0464	0	0	10.1726	0	87.1188	78.8098	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_Ilumatobacteraceae
f_Arcobacteraceae	0	0	179.1169	0	353.7456	0	78.4499	0	85.4418	0	1.9607	17.0661	0	136.5337	2.045	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Arcobacteraceae
f_UBA1113	22.1347	70.2581	141.5533	0	89.5491	0	526.1619	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_UBA1113;f_UBA1113
f_Psychrobiaceae	0	0	379.0913	247.7142	0	49.665	0	0	40.2938	0	0	0	0	119.9039	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Psychrobiaceae
f_ML635J-15	0	0	18.5608	0	82.9628	355.8061	22.4246	0	53.6126	0	0	0	0	302.1296	0.4535	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_ML635J-15
f_SZUA-336	0	705.2835	19.4175	0	0	0	0	0	0	108.6646	0	0	0	0	0	d_Bacteria;p_Myxococcota A;c_UBA9160;o_SZUA-336;f_SZUA-336
f_UBA12059	0	0	64.7268	260.2582	69.5387	93.1269	103.6684	0	115.0014	0	0	0	0	126.9876	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Treponematales;f_UBA12059
f_Ammonificaceae	0	0	187.7557	319.181	74.5979	137.5535	25.2045	0	0	0	0	0	0	80.9269	0	d_Bacteria;p_Firmicutes B;c_Desulfotomaculia;o_Ammonifexales;f_Ammonificaceae
f_Microscillaceae	1.2316	0	116.9188	316.5878	16.677	136.2521	52.7061	0	64.5597	0	0	0	5.7283	111.9963	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Microscillaceae
f_Amphibacillaceae	52.9044	0	87.9093	135.9144	43.5313	83.2264	87.7109	0	12.5234	103.3058	8.4874	4.7906	3.5106	95.4932	97.8047	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales D;f_Amphibacillaceae
f_Spirosomaceae	83.636	192.269	54.4807	39.6926	124.9807	0	65.8217	121.1522	14.4216	0	1.7015	29.8359	55.3908	29.3178	1.3755	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Spirosomaceae
f_Verrucomicrobiaceae	28.6931	53.5476	107.2609	0	67.8096	101.1396	134.0374	0	43.4919	137.9087	2.2312	0	0	136.2525	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Verrucomicrobiaceae
f_Geodermatophilaceae	460.6706	20.4051	0	0	18.4966	0	0	56.0147	56.0819	3.0133	0	22.6213	33.2415	0	137.5627	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Geodermatophilaceae
f_UBA1539 B	0	0	0	176.5527	0	114.1301	0	0	47.226	0	0	0	0	470.0233	0	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_UBA9983 A;f_UBA1539 B
f_Salisediminibacteriaceae	0	20.2533	317.7533	33.6998	85.5396	94.7575	127.9452	0	33.4701	0	0	0	0	94.4457	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales H;f_Salisediminibacteriaceae
f_Tepidimicrobiaceae	0	72.5084	96.6228	290.3827	0	113.7661	29.1841	4.4205	0	100.5438	3.2659	0	10.7442	46.8524	33.8867	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tepidimicrobiaceae
f_Desulfuribacillaceae	0	0	0	0	0	0	29.6091	708.6124	0	0	4.5924	4.3209	30.5427	23.7674	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Desulfuribacillales;f_Desulfuribacillaceae
f_Gemmatimonadaceae	93.5736	241.6299	71.486	64.8793	10.6282	53.4218	101.5517	0	37.147	64.8496	0	8.6088	0	36.4252	6.6448	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Gemmatimonadales;f_Gemmatimonadaceae
f_DTU080	21.9081	0	223.9968	123.4986	87.4221	147.9702	41.6347	0	100.7381	0	0	0	0	42.7531	0	d_Bacteria;p_Firmicutes G;c_Limnochordia;o_DTU080;f_DTU080
f_Nitrosomonadaceae	0	0	130.0054	117.4573	50.4229	26.9429	117.072	0	16.7231	0	0	148.7516	3.0435	34.1043	138.8483	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Nitrosomonadaceae
f_Chromobacteriaceae	48.7357	47.3834	23.4816	29.8231	209.9151	27.9731	122.6797	9.9959	13.7285	0	0	102.3187	0	120.3038	24.0184	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Chromobacteriaceae
f_Desulfarculaceae	26.2003	0	80.4549	246.6376	18.4211	96.5854	148.1848	0	24.0949	0	0	0	0	138.4548	0	d_Bacteria;p_Desulfobacterota;c_Desulfarculia;o_Desulfarculales;f_Desulfarculaceae
f_Fermentibacteraceae	5.305	0	25.0341	157.6231	7.4598	229.6216	20.1636	0	58.5446	0	0	0	0	264.142	0	d_Bacteria;p_Fermentibacterota;c_Fermentibacteria;o_Fermentibacterales;f_Fermentibacteraceae
f_Unclassified_o_Pedosphaerales	0	0	109.7509	209.309	0	240.7248	163.7098	0	15.4132	0	0	0	0	26.6091	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_Unclassified_o_Pedosphaerales
f_Unclassified_o_Fusobacteriales	0	0	14.2518	0	6.1222	0	0	528.9263	0	0	81.4417	4.9806	94.9499	26.5385	0.2153	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Unclassified_o_Fusobacteriales
f_JACQBZ01	1.0192	0	173.1478	176.9592	22.9313	120.811	98.7848	0	72.1738	0	0	0	0.9588	90.1786	0.235	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_JACQBZ01;f_JACQBZ01
f_Bacillaceae	112.1106	90.421	0	0	169.7727	0	54.1374	5.1253	204.2425	58.6871	7.0907	1.6136	18.5421	0	31.2355	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae
f_Egibacteraceae	46.83	58.8869	116.7293	63.7835	156.5263	0	141.0284	11.1024	17.0614	0	2.3776	7.7177	0	113.2041	14.3693	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Euzebyales;f_Egibacteraceae
f_GCA-2712585	11.0674	0	191.4964	228.3009	15.5627	114.786	126.1961	0	10.178	0	0	0	0	50.6491	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_UBA3495;f_GCA-2712585
f_CAJQPC01	7.9444	0	0	247.2055	67.0274	104.8073	154.0427	0	80.366	0	0	0	0	86.0633	0	d_Bacteria;p_Myxococcota A;c_UBA796;o_UBA796;f_CAJQPC01
f_Unclassified_o_Propionibacteriales	276.8274	34.4594	0	0	0	0	0	14.185	8.8744	80.2871	1.865	33.1311	68.3318	0	223.7083	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Unclassified_o_Propionibacteriales
f_Chlorobiaceae	4.8926	0	163.95	218.212	26.758	0	0	106.9439	0	0	1.0535	18.6214	15.9287	176.4448	5.4525	d_Bacteria;p_Bacteroidota;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae
f_Balneolaceae	0	0	97.7247	264.3004	27.025	0	73.0477	0	17.6744	0	0	28.5573	0	228.6105	0	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Balneolales;f_Balneolaceae
f_UBA7960	9.7612	0	0	229.4143	0	101.0585	94.3218	40.9156	7.9559	0	1.3089	0	42.7776	200.9789	5.9097	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA7960
f_Unclassified_o_Lachnospirales	2.9745	0	131.0094	30.6799	46.0101	127.8102	79.1406	0	103.9497	0	32.8661	0	0	167.8914	11.2048	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Unclassified_o_Lachnospirales
f_Magnetobacteriaceae	0	392.5431	0	0	64.4739	0	49.1893	76.5369	0	126.1286	21.6978	0	0	0	0	d_Bacteria;p_Nitrospirota;c_Thermodesulfovibrionia;o_Thermodesulfovibrionales;f_Magnetobacteriaceae
f_Micropepsaceae	9.8301	0	120.7785	343.1796	21.5941	91.0129	58.3682	0	0	0	0	27.4457	0	46.8524	11.0238	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Micropepsales;f_Micropepsaceae
f_JADFXB01	0	0	37.5356	205.103	33.5552	106.0689	136.0479	7.1402	21.9452	0	0	0	0	182.0102	0	d_Bacteria;p_Proteobacteria;c_Magnetococcia;o_Magnetococcales;f_JADFXB01
f_Bdellovibrionaceae	9.8452	0	88.6723	60.1884	125.7634	76.0744	22.1799	0	68.4152	10.8331	0	1.9101	0	262.4562	0	d_Bacteria;p_Bdellovibrionota;c_Bdellovibrionia;o_Bdellovibrionales;f_Bdellovibrionaceae
f_UBA6777	0	0	129.5078	0	0	71.2665	338.797	0	24.1277	0	0	0	0	151.4129	0	d_Bacteria;p_Myxococcota;c_UBA6777;o_UBA6777;f_UBA6777
f_Unclassified_o_Tissierellales	13.1954	120.324	5.0284	5.4953	0	0	48.7055	0	8.8196	41.7118	21.3418	23.0627	246.1886	14.6297	165.3795	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Unclassified_o_Tissierellales
f_Desulfobacteraceae	32.6321	243.0276	15.7767	0	185.9472	0	21.477	58.046	10.393	12.4352	0	27.2154	31.7174	67.7635	6.6198	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_Desulfobacteraceae
f_Hyphomicrobiaceae	0	29.6146	0	88.9541	52.8834	167.592	124.6641	5.5835	26.0055	20.5326	2.0838	63.1858	0	57.37	74.2177	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae
f_2-01-FULL-39-33	0	0	150.3821	234.7775	19.205	151.7688	38.9328	0	62.8005	0	0	0	0	52.0859	0	d_Bacteria;p_Patescibacteria;c_ABY1;o_2-01-FULL-39-33;f_2-01-FULL-39-33
f_Unclassified_o_Chitinivibrionales	0	0	142.8833	26.0249	0	224.3124	172.6268	0	97.4593	0	6.6936	0	14.2411	23.0947	0	d_Bacteria;p_Fibrobacterota;c_Chitinivibrionia;o_Chitinivibrionales;f_Unclassified_o_Chitinivibrionales
f_Methylomirabilaceae	0	0	21.9502	143.9288	39.245	103.3787	106.0779	0	76.9989	0	0	0	0	212.8729	0.5363	d_Bacteria;p_Methylomirabilota;c_Methylomirabilia;o_Methylomirabilales;f_Methylomirabilaceae
f_UBA4486	0	0	77.6699	106.1014	20.9915	182.9008	235.6865	0	79.4668	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_UBA4486;f_UBA4486
f_Sulfurimonadaceae	0	0	5.7896	114.9349	316.7102	0	0	4.3952	0	0	0	1.0046	0	256.7826	2.2274	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Sulfurimonadaceae
f_UBA9968	0	0	357.2082	26.0249	42.5771	0	57.5423	0	27.8455	0	0	0	0	184.7576	0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UBA9968;f_UBA9968
f_D2-FULL-39-29	0	0	59.898	164.422	7.6494	241.8011	62.0286	0	25.0138	0	0	0	0	131.6208	0	d_Bacteria;p_Firestonebacteria;c_D2-FULL-39-29;o_D2-FULL-39-29;f_D2-FULL-39-29
f_UBA6098	0	0	92.4218	176.7547	0	254.7547	68.4173	0	33.1081	0	0	0	0	65.5724	0	d_Bacteria;p_UBP14;c_UBA6098;o_UBA6098;f_UBA6098
f_UBA4823	0	0	172.5687	150.2497	12.5453	89.6397	71.0644	0	97.1749	0	0	0	0	92.0781	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA4823
f_Vermiphilaceae	0	0	29.6973	0	0	55.9461	0	0	0	0	11.0003	10.3022	16.3196	0	558.3098	d_Bacteria;p_Dependentiae;c_Babeliae;o_Babeliales;f_Vermiphilaceae
f_Wenzhouxiangellaceae	15.1037	23.9704	295.8594	54.767	16.5926	0	157.4204	0	64.5668	0	0	0	0	51.3008	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Wenzhouxiangellaceae
f_Chitinispirillaceae	1.7577	0	239.0924	77.7067	34.2137	79.6731	89.247	0	14.548	0	0	0.2437	0	131.4229	4.9772	d_Bacteria;p_Fibrobacterota;c_Chitinivibrionia;o_Chitinivibrionales;f_Chitinispirillaceae
f_21-14-0-20-44-7	0	0	352.2239	25.6617	20.9915	66.3547	56.7393	0	82.3709	0	0	0	0	68.3173	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_21-14-0-20-44-7
f_GCA-2715965	0	0	284.9984	22.2471	0	95.8754	0	0	11.3524	0	0	0	0	256.6491	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_GCA-2715965
f_Unclassified_c_Blastocatellia	0	0	46.8905	207.1112	0	320.218	18.8838	0	0	0	0	0	0	77.6854	0	d_Bacteria;p_Acidobacteriota;c_Blastocatellia;o_Unclassified_c_Blastocatellia;f_Unclassified_c_Blastocatellia
f_YD0425bin50	0	0	218.6377	0	53.3052	149.7771	96.0548	0	34.8617	0	0	0	0	115.6553	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_YD0425bin50
f_AG-422-B15	0	0	59.3946	162.2727	62.75	76.2902	39.141	0	41.0386	0	0	0	17.7595	209.4578	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Pelagibacterales;f_AG-422-B15
f_Listeriaceae	0	0	1.4871	376.1776	51.2861	81.0583	34.6561	1.6972	12.1968	0	8.5735	0.9176	32.0143	57.0794	8.8684	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Listeriaceae
f_Palsa-1178	0	0	29.1823	95.6752	52.1754	247.3919	35.2571	0	34.1228	0	0	0	0	169.8061	0	d_Bacteria;p_Goldbacteria;c_PGYV01;o_PGYV01;f_Palsa-1178
f_DT-91	25.574	0	0	109.9058	35.9616	284.1886	121.5036	0	47.0379	0	0	0	0	39.0126	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_DT-91
f_UBA8139	5.1517	98.1133	49.8271	104.3222	14.4885	58.4761	109.7345	0	178.152	17.0061	0	0	0	27.8349	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_UBA8139
f_UBA9464	0	173.0995	38.1336	95.552	68.0357	0	55.1336	0	24.8672	94.5655	0	2.5875	0	102.2679	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_UBA9464
f_UBA4427	50.0373	168.4362	71.5851	0	17.9808	208.4049	30.0467	0	97.8988	0	0	1.9824	0	0	0	d_Bacteria;p_Myxococcota A;c_UBA9160;o_UBA9160;f_UBA4427
f_Demequinaceae	171.4289	0	0	0	7.8902	0	0	10.7905	5.0613	239.5349	22.647	22.1802	44.0364	4.9059	117.1422	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Demequinaceae
f_Hydrogenothermaceae	6.4191	0	219.5018	137.0751	72.2108	147.6839	0	0	0	0	0	0	0	60.8208	0	d_Bacteria;p_Aquificota;c_Aquificae;o_Hydrogenothermales;f_Hydrogenothermaceae
